"id"	"num"	"neg.score"	"neg.p.value"	"neg.fdr"	"neg.rank"	"neg.goodsgrna"	"neg.lfc"	"pos.score"	"pos.p.value"	"pos.fdr"	"pos.rank"	"pos.goodsgrna"	"pos.lfc"
"9703"	"SHC1"	4	0.56325	0.56315	1	9703	1	0.071492	0.13555	0.22074	1	3371	2	0.071492
"9704"	"SOGA2"	4	0.56337	0.56328	1	9704	1	0.17715	0.034148	0.082831	0.906925	1625	2	0.17715
"9705"	"CABS1"	4	0.56343	0.56334	1	9705	1	-0.10155	0.61928	0.61874	1	10286	1	-0.10155
"9706"	"MTRR"	4	0.56346	0.56336	1	9706	1	0.035818	0.72743	0.72691	1	12303	0	0.035818
"9707"	"PEX19"	4	0.56349	0.5634	1	9707	1	0.12562	0.6414	0.64081	1	10687	0	0.12562
"9708"	"DCTD"	4	0.56355	0.56344	1	9708	1	-0.081736	0.98053	0.98061	1	17499	0	-0.081736
"9709"	"SRP54"	4	0.56361	0.5635	1	9709	1	0.016121	0.20416	0.31125	1	4787	1	0.016121
"9710"	"PIWIL4"	4	0.56364	0.56353	1	9710	1	0.025207	0.57858	0.58018	1	9565	1	0.025207
"9711"	"RNASEH2C"	4	0.56367	0.56355	1	9711	1	-0.023023	0.94569	0.94555	1	16697	0	-0.023023
"9712"	"SPIC"	4	0.56374	0.56362	1	9712	1	-0.11292	0.89005	0.88963	1	15505	0	-0.11292
"9713"	"RRN3"	4	0.5638	0.56368	1	9713	1	0.68857	0.0022639	0.0081048	0.257626	565	3	0.68857
"9714"	"SPSB3"	4	0.56395	0.56382	1	9714	1	0.0037785	0.69199	0.69128	1	11634	0	0.0037785
"9715"	"ERLIN2"	4	0.56401	0.56388	1	9715	1	0.13169	0.071454	0.13497	1	2226	2	0.13169
"9716"	"CLEC16A"	4	0.56404	0.56391	1	9716	1	0.094215	0.26905	0.35428	1	5444	1	0.094215
"9717"	"LTK"	4	0.5641	0.56396	1	9717	1	0.14201	0.38682	0.42996	1	6771	1	0.14201
"9718"	"DUSP16"	4	0.56413	0.56399	1	9718	1	-0.050935	0.76412	0.76364	1	13019	0	-0.050935
"9719"	"SHCBP1L"	1	0.5642	0.56428	1	9719	0	0.033028	0.4358	0.43609	1	7394	0	0.033028
"9720"	"OR5T3"	4	0.56422	0.56409	1	9720	1	0.031642	0.15865	0.25136	1	3841	1	0.031642
"9721"	"CLPTM1L"	4	0.56431	0.56418	1	9721	1	-0.062865	0.3422	0.39991	1	6242	1	-0.062865
"9722"	"INSL3"	3	0.56434	0.56452	1	9723	0	0.039243	0.71507	0.71514	1	12065	0	0.039243
"9723"	"KIAA1429"	4	0.56434	0.56421	1	9722	1	-0.064491	0.76549	0.76498	1	13049	0	-0.064491
"9724"	"UQCC2"	4	0.56452	0.56438	1	9724	1	0.002594	0.16441	0.2589	1	3945	2	0.002594
"9725"	"ADCY8"	4	0.56455	0.56441	1	9725	1	0.14393	0.086267	0.15492	1	2477	2	0.14393
"9726"	"CERS5"	4	0.56458	0.56443	1	9726	1	-0.082396	0.59827	0.59847	1	9900	1	-0.082396
"9727"	"GNAT1"	4	0.56461	0.56446	1	9727	1	-0.026537	0.61612	0.61557	1	10236	1	-0.026537
"9728"	"WISP3"	4	0.56474	0.56458	1	9728	1	-0.019125	0.58662	0.58756	1	9693	1	-0.019125
"9729"	"GIN1"	4	0.5648	0.56463	1	9729	1	-0.10636	0.36496	0.41504	1	6512	1	-0.10636
"9730"	"XRCC5"	4	0.56489	0.56471	1	9730	1	0.042845	0.52989	0.53782	1	8777	1	0.042845
"9731"	"FUT11"	4	0.56498	0.5648	1	9731	1	0.064733	0.054203	0.11126	1	1944	2	0.064733
"9732"	"OR4A5"	4	0.56504	0.56486	1	9732	1	-0.044351	0.86931	0.86887	1	15084	0	-0.044351
"9733"	"COL4A2"	4	0.56507	0.56489	1	9733	1	-0.11637	0.90771	0.90744	1	15884	0	-0.11637
"9734"	"TMPRSS4"	4	0.5651	0.56492	1	9734	1	-0.073266	0.48979	0.50549	1	8150	1	-0.073266
"9735"	"RAI2"	4	0.56519	0.565	1	9735	1	-0.053482	0.18125	0.28115	1	4292	1	-0.053482
"9736"	"MAP7D1"	4	0.56522	0.56504	1	9736	1	-0.011424	0.67114	0.67049	1	11245	0	-0.011424
"9737"	"OR6B1"	4	0.56525	0.56507	1	9737	1	-0.007116	0.60594	0.60573	1	10031	1	-0.007116
"9738"	"TGM5"	4	0.56528	0.5651	1	9738	1	0.15449	0.48228	0.49969	1	8045	1	0.15449
"9739"	"SLC16A1"	4	0.56531	0.56513	1	9739	1	0.031272	0.51104	0.52228	1	8472	1	0.031272
"9740"	"PRSS46"	4	0.56534	0.56515	1	9740	1	0.065314	0.642	0.64143	1	10699	0	0.065314
"9741"	"PBK"	3	0.56537	0.56557	1	9741	0	-0.12041	0.72252	0.72265	1	12214	0	-0.12041
"9742"	"SSTR1"	1	0.5654	0.5655	1	9742	0	0.029086	0.4346	0.43491	1	7377	0	0.029086
"9743"	"PACRGL"	4	0.56543	0.56523	1	9743	1	0.097432	0.53226	0.53974	1	8816	1	0.097432
"9744"	"SHISA4"	4	0.56549	0.5653	1	9744	1	-0.037781	0.35697	0.40965	1	6412	1	-0.037781
"9745"	"STIL"	4	0.56552	0.56533	1	9745	1	0.034851	0.43674	0.46541	1	7408	1	0.034851
"9746"	"UROS"	4	0.56555	0.56536	1	9746	1	-0.071072	0.3139	0.38185	1	5892	1	-0.071072
"9747"	"CIB3"	4	0.56558	0.5654	1	9747	1	0.15959	0.16308	0.25717	1	3920	2	0.15959
"9748"	"C20orf85"	4	0.56564	0.56545	1	9748	1	-0.026329	0.76639	0.76589	1	13061	0	-0.026329
"9749"	"EIF4A3"	4	0.5657	0.56551	1	9749	1	0.091531	0.53874	0.54521	1	8920	1	0.091531
"9750"	"TPD52L3"	4	0.56576	0.56556	1	9750	1	-0.043906	0.37376	0.42098	1	6615	1	-0.043906
"9751"	"RP11-1220K2.2"	4	0.56585	0.56564	1	9751	1	-0.0063785	0.38807	0.4308	1	6787	1	-0.0063785
"9752"	"DAZL"	4	0.56604	0.5658	1	9752	1	-0.030412	0.88748	0.88705	1	15451	0	-0.030412
"9753"	"MEIS2"	4	0.56613	0.56589	1	9753	1	-0.024392	0.013854	0.036487	0.643125	1014	1	-0.024392
"9754"	"JUND"	4	0.56619	0.56594	1	9754	1	-0.034992	0.22228	0.32701	1	5016	1	-0.034992
"9755"	"HIST1H1B"	4	0.56622	0.56597	1	9755	1	-0.050353	0.77715	0.77662	1	13272	0	-0.050353
"9756"	"EVI5"	4	0.56625	0.566	1	9756	1	0.37733	0.013743	0.036203	0.642324	1009	2	0.37733
"9757"	"SLC28A1"	4	0.56634	0.56608	1	9757	1	-0.01739	0.27653	0.35875	1	5520	1	-0.01739
"9758"	"HEATR3"	4	0.56637	0.56612	1	9758	1	-0.097883	0.90116	0.90078	1	15744	0	-0.097883
"9759"	"MPHOSPH8"	4	0.56643	0.56617	1	9759	1	-0.068803	0.69365	0.69292	1	11669	0	-0.068803
"9760"	"DNAH12"	4	0.56646	0.56621	1	9760	1	0.013225	0.40479	0.44245	1	7011	1	0.013225
"9761"	"ZDHHC14"	4	0.56661	0.56635	1	9761	1	-0.071931	0.81216	0.81173	1	13947	0	-0.071931
"9762"	"PCLO"	4	0.56664	0.56638	1	9762	1	-0.029946	0.77292	0.77244	1	13189	0	-0.029946
"9763"	"GPR4"	4	0.56685	0.56658	1	9763	1	0.17891	0.061284	0.12091	1	2064	2	0.17891
"9764"	"TBX6"	4	0.56691	0.56664	1	9764	1	0.080088	0.65024	0.64961	1	10851	0	0.080088
"9765"	"TMEM51"	4	0.56694	0.56666	1	9765	1	0.039339	0.074252	0.13877	1	2275	2	0.039339
"9766"	"SOX3"	4	0.56703	0.56675	1	9766	1	0.12489	0.30012	0.37322	1	5763	1	0.12489
"9767"	"MCM6"	4	0.56706	0.56677	1	9767	1	-0.1472	0.87369	0.87324	1	15165	0	-0.1472
"9768"	"NUCB1"	4	0.56718	0.56689	1	9768	1	-0.03517	0.64271	0.64214	1	10713	0	-0.03517
"9769"	"TOE1"	4	0.56721	0.56692	1	9769	1	-0.11782	0.1829	0.28333	1	4346	1	-0.11782
"9770"	"C17orf100"	4	0.56727	0.56697	1	9770	1	-0.0018988	0.51305	0.52389	1	8503	1	-0.0018988
"9771"	"ARSK"	4	0.5673	0.56701	1	9771	1	0.33323	0.018654	0.047812	0.739719	1153	2	0.33323
"9772"	"MRAP"	4	0.56733	0.56703	1	9772	1	-0.05674	0.94023	0.9401	1	16564	0	-0.05674
"9773"	"FABP6"	4	0.56736	0.56706	1	9773	1	0.10183	0.46056	0.48306	1	7737	1	0.10183
"9774"	"METTL23"	4	0.56739	0.56709	1	9774	1	-0.059211	0.80404	0.80359	1	13777	0	-0.059211
"9775"	"C22orf39"	4	0.56742	0.56712	1	9775	1	-0.043054	0.37217	0.41986	1	6595	1	-0.043054
"9776"	"EPS8L2"	4	0.56748	0.56718	1	9776	1	-0.12278	0.99018	0.99026	1	17722	0	-0.12278
"9777"	"GPRIN1"	4	0.56754	0.56723	1	9777	1	-0.12546	0.88907	0.88863	1	15489	0	-0.12546
"9778"	"ING5"	4	0.56757	0.56726	1	9778	1	-0.11735	0.52661	0.53511	1	8722	1	-0.11735
"9779"	"TFF2"	4	0.5676	0.56729	1	9779	1	-0.12626	0.87912	0.8786	1	15284	0	-0.12626
"9780"	"ZNF470"	4	0.56763	0.56732	1	9780	1	0.15945	0.15806	0.25062	1	3835	2	0.15945
"9781"	"SLC35E1"	4	0.56772	0.56741	1	9781	1	0.13388	0.18657	0.28821	1	4417	2	0.13388
"9782"	"GADD45A"	4	0.56779	0.56745	1	9782	1	-0.059026	0.90841	0.90813	1	15894	0	-0.059026
"9783"	"ERI1"	4	0.56785	0.5675	1	9783	1	-0.0035031	0.85929	0.85882	1	14879	0	-0.0035031
"9784"	"NTF4"	4	0.56788	0.56753	1	9784	1	0.016785	0.88725	0.88683	1	15444	0	0.016785
"9785"	"PTPRH"	4	0.56794	0.56758	1	9785	1	0.097604	0.37424	0.4213	1	6621	1	0.097604
"9786"	"ANKMY2"	4	0.56803	0.56766	1	9786	1	0.011958	0.3074	0.37776	1	5833	1	0.011958
"9787"	"LRTM1"	4	0.56812	0.56774	1	9787	1	-0.083334	0.89234	0.89192	1	15562	0	-0.083334
"9788"	"PNPLA4"	4	0.56815	0.56778	1	9788	1	-0.11053	0.33653	0.39626	1	6167	1	-0.11053
"9789"	"PLEKHG5"	4	0.56818	0.56781	1	9789	1	0.036966	0.61	0.60957	1	10112	1	0.036966
"9790"	"IPO13"	4	0.56821	0.56784	1	9790	1	-0.048171	0.51272	0.52363	1	8501	1	-0.048171
"9791"	"N6AMT2"	4	0.56824	0.56787	1	9791	1	-0.0035973	0.58636	0.58733	1	9688	1	-0.0035973
"9792"	"HSPA1L"	4	0.56833	0.56797	1	9792	1	0.0068868	0.70328	0.70251	1	11864	0	0.0068868
"9793"	"PPM1B"	4	0.56836	0.568	1	9793	1	0.052142	0.080529	0.14727	1	2372	2	0.052142
"9794"	"ALDH1A1"	4	0.56845	0.56808	1	9794	1	-0.0067282	0.748	0.74749	1	12730	0	-0.0067282
"9795"	"FAM221A"	4	0.56848	0.56811	1	9795	1	-0.061684	0.92034	0.92011	1	16121	0	-0.061684
"9796"	"SLAIN1"	4	0.56851	0.56814	1	9796	1	0.029398	0.059124	0.118	1	2028	2	0.029398
"9797"	"OR7G3"	4	0.56857	0.5682	1	9797	1	-0.13483	0.72178	0.72114	1	12196	0	-0.13483
"9798"	"CD48"	4	0.56863	0.56827	1	9798	1	0.033409	0.79936	0.79898	1	13677	0	0.033409
"9799"	"SLC25A3"	4	0.56869	0.56833	1	9799	1	0.11221	0.59892	0.59908	1	9913	1	0.11221
"9800"	"NPY2R"	4	0.56872	0.56837	1	9800	1	0.034332	0.10037	0.17385	1	2729	2	0.034332
"9801"	"ITGA2"	4	0.56881	0.56846	1	9801	1	-0.056288	0.83734	0.8367	1	14443	0	-0.056288
"9802"	"RGAG4"	4	0.56884	0.56849	1	9802	1	0.014034	0.15623	0.24816	1	3794	2	0.014034
"9803"	"C8orf47"	4	0.56896	0.56861	1	9803	1	0.32447	0.010996	0.029639	0.56748	936	2	0.32447
"9804"	"PNLIP"	4	0.56905	0.56868	1	9804	1	-0.15932	0.424	0.45608	1	7247	1	-0.15932
"9805"	"ENY2"	4	0.56911	0.56874	1	9805	1	-0.079395	0.55005	0.55479	1	9098	1	-0.079395
"9806"	"PRKG1"	4	0.5692	0.56882	1	9806	1	0.23378	0.025744	0.064065	0.830961	1375	3	0.23378
"9807"	"ARRB2"	4	0.56923	0.56885	1	9807	1	-0.088592	0.82481	0.82422	1	14188	0	-0.088592
"9808"	"PI4K2B"	4	0.56929	0.5689	1	9808	1	0.053084	0.37753	0.42353	1	6656	1	0.053084
"9809"	"YY1AP1"	4	0.56932	0.56893	1	9809	1	-0.026815	0.68878	0.68811	1	11576	0	-0.026815
"9810"	"FAM213A"	4	0.56935	0.56896	1	9810	1	0.16977	0.12335	0.20452	1	3141	2	0.16977
"9811"	"CCDC174"	3	0.56939	0.56959	1	9811	0	-0.0072205	0.092244	0.15546	1	2575	1	-0.0072205
"9812"	"ATP6V1A"	4	0.56941	0.56902	1	9812	1	-0.074193	0.75981	0.75936	1	12932	0	-0.074193
"9813"	"TMEM80"	4	0.56947	0.56907	1	9813	1	0.18224	0.18692	0.28868	1	4422	2	0.18224
"9814"	"C12orf5"	4	0.56953	0.56913	1	9814	1	-0.12755	0.8887	0.88828	1	15480	0	-0.12755
"9815"	"TGM1"	4	0.56959	0.56919	1	9815	1	-0.10906	0.87844	0.87795	1	15267	0	-0.10906
"9816"	"NSMCE4A"	4	0.56965	0.56925	1	9816	1	0.11228	0.29592	0.37059	1	5722	1	0.11228
"9817"	"LAT2"	4	0.56968	0.56929	1	9817	1	0.013061	0.48633	0.50284	1	8098	1	0.013061
"9818"	"INA"	4	0.56974	0.56934	1	9818	1	-0.020945	0.7234	0.72284	1	12233	0	-0.020945
"9819"	"DSG2"	4	0.56977	0.56938	1	9819	1	-0.0041379	0.41491	0.44957	1	7134	1	-0.0041379
"9820"	"TNPO1"	4	0.5698	0.5694	1	9820	1	0.0032398	0.83819	0.83755	1	14457	0	0.0032398
"9821"	"EEF1A2"	4	0.56983	0.56943	1	9821	1	-0.041046	0.46053	0.48304	1	7736	1	-0.041046
"9822"	"PRKCB"	4	0.56989	0.56949	1	9822	1	-0.14643	0.57619	0.578	1	9535	1	-0.14643
"9823"	"ZNF544"	4	0.56992	0.56952	1	9823	1	0.066438	0.66282	0.6621	1	11088	0	0.066438
"9824"	"PXMP2"	4	0.57004	0.56965	1	9824	1	-0.14848	0.98331	0.98338	1	17566	0	-0.14848
"9825"	"PHKG2"	4	0.57013	0.56973	1	9825	1	0.0072625	0.054419	0.11157	1	1949	1	0.0072625
"9826"	"IRAK1"	4	0.57016	0.56975	1	9826	1	0.071591	0.71889	0.71822	1	12145	0	0.071591
"9827"	"PRSS12"	4	0.57025	0.56984	1	9827	1	0.050323	0.61192	0.61145	1	10155	1	0.050323
"9828"	"C16orf96"	4	0.57028	0.56986	1	9828	1	-0.12381	0.94548	0.94533	1	16691	0	-0.12381
"9829"	"PIKFYVE"	4	0.57037	0.56995	1	9829	1	-0.12111	0.58598	0.587	1	9682	1	-0.12111
"9830"	"POC5"	4	0.57046	0.57004	1	9830	1	0.015789	0.80195	0.80151	1	13727	0	0.015789
"9831"	"CHST4"	4	0.57049	0.57008	1	9831	1	-0.048065	0.53325	0.54057	1	8834	1	-0.048065
"9832"	"HNF1A"	1	0.57053	0.57051	1	9832	0	0.034627	0.42947	0.4298	1	7316	0	0.034627
"9833"	"DKKL1"	4	0.57055	0.57013	1	9833	1	-0.097092	0.60535	0.60518	1	10024	1	-0.097092
"9834"	"TMPRSS12"	4	0.57064	0.57023	1	9834	1	-0.02002	0.88741	0.88698	1	15447	0	-0.02002
"9835"	"SF3B3"	4	0.5707	0.57029	1	9835	1	-0.14249	0.7308	0.73027	1	12372	0	-0.14249
"9836"	"TELO2"	4	0.57085	0.57042	1	9836	1	0.0907	0.1751	0.273	1	4174	2	0.0907
"9837"	"RPAP2"	4	0.57088	0.57046	1	9837	1	0.01127	0.83908	0.83842	1	14470	0	0.01127
"9838"	"SENP7"	4	0.57091	0.57049	1	9838	1	-0.021505	0.77888	0.77836	1	13305	0	-0.021505
"9839"	"SNTG2"	4	0.57094	0.57051	1	9839	1	-0.11194	0.55073	0.55541	1	9110	1	-0.11194
"9840"	"SRPK2"	4	0.57109	0.57065	1	9840	1	-0.062244	0.44612	0.47225	1	7544	1	-0.062244
"9841"	"ZNF438"	4	0.57112	0.57068	1	9841	1	-0.049028	0.38541	0.42898	1	6750	1	-0.049028
"9842"	"YES1"	4	0.57118	0.57073	1	9842	1	0.06663	0.62386	0.62328	1	10364	1	0.06663
"9843"	"ATP5J"	4	0.57121	0.57076	1	9843	1	-0.030754	0.2691	0.3543	1	5445	1	-0.030754
"9844"	"CLIC5"	4	0.57127	0.57081	1	9844	1	0.039179	0.72721	0.72669	1	12299	0	0.039179
"9845"	"ABCB7"	4	0.5713	0.57085	1	9845	1	-0.07201	0.64557	0.64497	1	10771	0	-0.07201
"9846"	"CENPJ"	4	0.57136	0.57091	1	9846	1	-0.17744	0.72303	0.72245	1	12224	0	-0.17744
"9847"	"F3"	4	0.57139	0.57093	1	9847	1	0.13677	0.04122	0.093532	0.952469	1752	2	0.13677
"9848"	"FGF4"	4	0.57145	0.571	1	9848	1	-0.049098	0.89014	0.88974	1	15509	0	-0.049098
"9849"	"DDX10"	4	0.57148	0.57102	1	9849	1	-0.035354	0.72299	0.7224	1	12222	0	-0.035354
"9850"	"CLDN5"	4	0.57151	0.57105	1	9850	1	-0.088785	0.28776	0.36557	1	5636	1	-0.088785
"9851"	"XAF1"	4	0.57157	0.5711	1	9851	1	0.085684	0.49563	0.51006	1	8231	1	0.085684
"9852"	"FBXO31"	4	0.5716	0.57112	1	9852	1	0.087677	0.17349	0.27089	1	4136	2	0.087677
"9853"	"OR1C1"	2	0.57166	0.57152	1	9854	0	0.082601	0.3179	0.31995	1	5938	1	0.082601
"9854"	"IL17B"	4	0.57166	0.57119	1	9853	1	-0.15705	0.83517	0.8346	1	14407	0	-0.15705
"9855"	"STATH"	4	0.57175	0.57128	1	9855	1	0.043757	0.61615	0.61561	1	10237	1	0.043757
"9856"	"SAT1"	4	0.57181	0.57133	1	9856	1	0.30356	0.0022984	0.008221	0.259529	568	3	0.30356
"9857"	"ATP6V1D"	4	0.57184	0.57136	1	9857	1	0.012674	0.63822	0.63755	1	10624	0	0.012674
"9858"	"CTLA4"	4	0.57187	0.57139	1	9858	1	-0.033579	0.46393	0.48559	1	7783	1	-0.033579
"9859"	"NOC2L"	4	0.57193	0.57144	1	9859	1	-0.022092	0.63754	0.63687	1	10613	0	-0.022092
"9860"	"ANKRD1"	4	0.57199	0.5715	1	9860	1	-0.10839	0.55791	0.56165	1	9221	1	-0.10839
"9861"	"LSMEM2"	4	0.57202	0.57153	1	9861	1	0.14806	0.038602	0.089917	0.937333	1710	2	0.14806
"9862"	"SP1"	4	0.57211	0.57161	1	9862	1	0.020172	0.6867	0.68604	1	11536	0	0.020172
"9863"	"APC"	4	0.57214	0.57163	1	9863	1	-0.023697	0.24276	0.33877	1	5205	1	-0.023697
"9864"	"CST2"	4	0.57217	0.57166	1	9864	1	-0.13827	0.78699	0.78659	1	13447	0	-0.13827
"9865"	"CADPS"	4	0.5722	0.57169	1	9865	1	-0.011357	0.66767	0.66703	1	11178	0	-0.011357
"9866"	"KCTD19"	4	0.5724	0.57188	1	9866	1	-0.038204	0.66404	0.66332	1	11112	0	-0.038204
"9867"	"S100A13"	4	0.57243	0.57191	1	9867	1	0.02855	0.65829	0.6576	1	11007	0	0.02855
"9868"	"EPHX2"	4	0.57249	0.57198	1	9868	1	-0.12312	0.97513	0.97511	1	17356	0	-0.12312
"9869"	"KANSL2"	4	0.57255	0.57204	1	9869	1	0.0265	0.81537	0.81494	1	14015	0	0.0265
"9870"	"ATP5H"	4	0.57264	0.57212	1	9870	1	0.032749	0.15501	0.24657	1	3768	2	0.032749
"9871"	"INO80B"	4	0.5727	0.57218	1	9871	1	-0.11022	0.68044	0.67971	1	11426	0	-0.11022
"9872"	"SELPLG"	4	0.57279	0.57228	1	9872	1	-0.020172	0.90505	0.90471	1	15822	0	-0.020172
"9873"	"KPNA3"	4	0.57282	0.57231	1	9873	1	-0.069558	0.66397	0.66325	1	11110	0	-0.069558
"9874"	"MYRIP"	4	0.57291	0.5724	1	9874	1	-0.013294	0.41449	0.44924	1	7130	1	-0.013294
"9875"	"CXCL3"	4	0.573	0.5725	1	9875	1	-0.013606	0.71472	0.71395	1	12056	0	-0.013606
"9876"	"ZDHHC16"	4	0.57306	0.57257	1	9876	1	0.15389	0.021489	0.054343	0.778343	1246	2	0.15389
"9877"	"ASIC3"	4	0.57309	0.5726	1	9877	1	-0.15529	0.98524	0.9853	1	17623	0	-0.15529
"9878"	"GPR137C"	4	0.57315	0.57267	1	9878	1	0.037411	0.27048	0.3551	1	5461	1	0.037411
"9879"	"RLF"	4	0.57318	0.57269	1	9879	1	0.07328	0.10141	0.17523	1	2749	1	0.07328
"9880"	"SPTBN1"	4	0.57324	0.57276	1	9880	1	0.10464	0.034324	0.083226	0.908241	1629	2	0.10464
"9881"	"RHOJ"	4	0.57327	0.57279	1	9881	1	0.0022442	0.37273	0.42026	1	6601	1	0.0022442
"9882"	"DNAH1"	4	0.5733	0.57281	1	9882	1	-0.2214	0.84739	0.84676	1	14642	0	-0.2214
"9883"	"PVRL1"	4	0.57333	0.57284	1	9883	1	0.074634	0.60125	0.60131	1	9956	1	0.074634
"9884"	"AVPI1"	4	0.57339	0.57289	1	9884	1	0.05799	0.62152	0.62094	1	10321	1	0.05799
"9885"	"RBBP8"	4	0.57345	0.57296	1	9885	1	0.0014216	0.5727	0.57478	1	9473	1	0.0014216
"9886"	"DCAF4L2"	4	0.57348	0.57298	1	9886	1	-0.028454	0.92145	0.92124	1	16151	0	-0.028454
"9887"	"ZFP57"	4	0.57351	0.57301	1	9887	1	0.093061	0.39597	0.43635	1	6895	1	0.093061
"9888"	"C9orf40"	4	0.57354	0.57304	1	9888	1	-0.026664	0.91955	0.91935	1	16105	0	-0.026664
"9889"	"KCTD16"	4	0.57357	0.57306	1	9889	1	0.012364	0.76496	0.76447	1	13035	0	0.012364
"9890"	"OR10R2"	4	0.5736	0.57309	1	9890	1	-0.061675	0.75782	0.75735	1	12896	0	-0.061675
"9891"	"LDB2"	4	0.57363	0.57312	1	9891	1	0.00088416	0.74453	0.74398	1	12658	0	0.00088416
"9892"	"CCDC108"	4	0.57366	0.57315	1	9892	1	-0.0723	0.76775	0.76728	1	13091	0	-0.0723
"9893"	"OR11A1"	4	0.57369	0.57317	1	9893	1	-0.057301	0.7887	0.78829	1	13481	0	-0.057301
"9894"	"KCNK13"	4	0.57378	0.57326	1	9894	1	0.15885	0.070536	0.13371	1	2214	2	0.15885
"9895"	"FUZ"	4	0.57381	0.5733	1	9895	1	0.019924	0.15563	0.24738	1	3782	2	0.019924
"9896"	"PRR25"	4	0.57384	0.57332	1	9896	1	-0.13323	0.70766	0.70693	1	11934	0	-0.13323
"9897"	"CTRB1"	4	0.57387	0.57335	1	9897	1	-0.09713	0.49907	0.51278	1	8286	1	-0.09713
"9898"	"NUDT14"	4	0.5739	0.57339	1	9898	1	0.053895	0.078989	0.14524	1	2352	2	0.053895
"9899"	"TNFSF18"	4	0.57399	0.57346	1	9899	1	-0.018919	0.68689	0.68623	1	11542	0	-0.018919
"9900"	"INPP4A"	4	0.57402	0.57349	1	9900	1	0.20256	0.10659	0.18224	1	2840	2	0.20256
"9901"	"PTX3"	4	0.57405	0.57352	1	9901	1	-0.098252	0.28364	0.36306	1	5598	1	-0.098252
"9902"	"PIP5KL1"	4	0.57408	0.57355	1	9902	1	-0.23607	0.34955	0.40473	1	6321	1	-0.23607
"9903"	"PRDX5"	4	0.57425	0.57373	1	9903	1	-0.12845	0.51315	0.52397	1	8506	1	-0.12845
"9904"	"GNG2"	4	0.57428	0.57376	1	9904	1	0.3841	0.14498	0.23333	1	3564	2	0.3841
"9905"	"RAI1"	4	0.57443	0.57389	1	9905	1	-0.0701	0.91495	0.91474	1	16022	0	-0.0701
"9906"	"PSMA6"	4	0.57449	0.57395	1	9906	1	-0.093678	0.71617	0.71548	1	12095	0	-0.093678
"9907"	"PAK3"	4	0.57458	0.57404	1	9907	1	0.14194	0.2027	0.3094	1	4757	2	0.14194
"9908"	"NHP2"	4	0.57461	0.57407	1	9908	1	-0.031013	0.63682	0.63614	1	10600	0	-0.031013
"9909"	"GRB2"	4	0.57464	0.57411	1	9909	1	0.15698	0.12257	0.20347	1	3131	2	0.15698
"9910"	"GIPR"	4	0.57467	0.57414	1	9910	1	-0.13018	0.25678	0.34705	1	5332	1	-0.13018
"9911"	"NCAPG"	4	0.57473	0.57421	1	9911	1	-0.079026	0.45596	0.47961	1	7680	1	-0.079026
"9912"	"C6orf99"	4	0.57476	0.57423	1	9912	1	-0.076689	0.85709	0.85661	1	14836	0	-0.076689
"9913"	"TMEM232"	2	0.57478	0.57465	1	9913	0	0.097401	0.22974	0.23916	1	5089	1	0.097401
"9914"	"TMEM45B"	4	0.57479	0.57426	1	9914	1	-0.041789	0.92499	0.92476	1	16229	0	-0.041789
"9915"	"STK39"	4	0.57482	0.57429	1	9915	1	0.49776	0.0469	0.10121	0.98618	1835	2	0.49776
"9916"	"MX2"	4	0.57485	0.57433	1	9916	1	0.14713	0.59538	0.59574	1	9856	1	0.14713
"9917"	"GNG8"	4	0.57488	0.57435	1	9917	1	-0.013624	0.26619	0.35259	1	5420	1	-0.013624
"9918"	"PCSK2"	3	0.5749	0.5751	1	9918	0	-0.15359	0.74991	0.75007	1	12758	0	-0.15359
"9919"	"RP11-770J1.4"	4	0.57512	0.57458	1	9919	1	-0.05249	0.75539	0.75495	1	12848	0	-0.05249
"9920"	"C19orf54"	4	0.57515	0.57461	1	9920	1	-0.1376	0.9862	0.98627	1	17643	0	-0.1376
"9921"	"GINS2"	4	0.57524	0.5747	1	9921	1	0.254	0.14784	0.23707	1	3616	2	0.254
"9922"	"KRT76"	4	0.5753	0.57477	1	9922	1	-0.06689	0.82357	0.82302	1	14166	0	-0.06689
"9923"	"JMJD1C"	4	0.57553	0.57501	1	9923	1	0.13942	0.06555	0.12685	1	2136	2	0.13942
"9924"	"HSPA4L"	4	0.57556	0.57504	1	9924	1	-0.049908	0.75846	0.75798	1	12909	0	-0.049908
"9925"	"DDX28"	4	0.57562	0.57509	1	9925	1	0.0053158	0.52295	0.53211	1	8662	1	0.0053158
"9926"	"BTAF1"	4	0.57568	0.57516	1	9926	1	-0.18095	0.63407	0.63345	1	10554	0	-0.18095
"9927"	"TMEM161B"	4	0.57571	0.57519	1	9927	1	-0.044005	0.5111	0.52232	1	8473	1	-0.044005
"9928"	"STX11"	4	0.57577	0.57525	1	9928	1	0.040324	0.76937	0.76889	1	13119	0	0.040324
"9929"	"IGLL5"	4	0.57586	0.57534	1	9929	1	0.21582	0.020999	0.053207	0.774719	1227	2	0.21582
"9930"	"OR4N2"	4	0.57592	0.57538	1	9930	1	-0.032812	0.63854	0.63788	1	10629	0	-0.032812
"9931"	"SELO"	4	0.57598	0.57544	1	9931	1	-0.04309	0.78601	0.78556	1	13429	0	-0.04309
"9932"	"GLB1L2"	2	0.57602	0.57586	1	9932	0	0.21475	0.12468	0.14882	1	3164	1	0.21475
